2025-10-01T17:39:05.847924,moto-02,PENDENTE,2025-10-01T20:39:05Z
2025-10-01T17:39:06.046524,moto-03,PENDENTE,2025-10-01T20:39:05Z
2025-10-01T17:39:08.848054,moto-02,PENDENTE,2025-10-01T20:39:08Z
2025-10-01T17:39:09.047237,moto-03,PRONTA,2025-10-01T20:39:08Z
2025-10-01T17:39:11.846461,moto-02,MANUTENCAO,2025-10-01T20:39:11Z
2025-10-01T17:39:12.045392,moto-03,PRONTA,2025-10-01T20:39:11Z
2025-10-01T17:39:14.847111,moto-02,PRONTA,2025-10-01T20:39:14Z
2025-10-01T17:39:15.042942,moto-03,MANUTENCAO,2025-10-01T20:39:14Z
2025-10-01T17:39:17.848599,moto-02,PENDENTE,2025-10-01T20:39:17Z
2025-10-01T17:39:18.043338,moto-03,PRONTA,2025-10-01T20:39:17Z
2025-10-01T17:39:20.854199,moto-02,PRONTA,2025-10-01T20:39:20Z
2025-10-01T17:39:21.048861,moto-03,MANUTENCAO,2025-10-01T20:39:20Z
2025-10-01T17:39:23.857618,moto-02,PENDENTE,2025-10-01T20:39:23Z
2025-10-01T17:39:24.053917,moto-03,PRONTA,2025-10-01T20:39:23Z
2025-10-01T17:39:26.852748,moto-02,PRONTA,2025-10-01T20:39:26Z
2025-10-01T17:39:27.046712,moto-03,PENDENTE,2025-10-01T20:39:26Z
2025-10-01T17:39:29.852094,moto-02,MANUTENCAO,2025-10-01T20:39:29Z
2025-10-01T17:39:30.047750,moto-03,PRONTA,2025-10-01T20:39:29Z
2025-10-01T17:39:32.851961,moto-02,PRONTA,2025-10-01T20:39:32Z
2025-10-01T17:39:33.047122,moto-03,PRONTA,2025-10-01T20:39:32Z
2025-10-01T17:39:35.850147,moto-02,PENDENTE,2025-10-01T20:39:35Z
2025-10-01T17:39:36.049264,moto-03,PENDENTE,2025-10-01T20:39:35Z
2025-10-01T17:39:38.854553,moto-02,MANUTENCAO,2025-10-01T20:39:38Z
2025-10-01T17:39:39.051640,moto-03,MANUTENCAO,2025-10-01T20:39:38Z
2025-10-01T17:39:41.853125,moto-02,PRONTA,2025-10-01T20:39:41Z
2025-10-01T17:39:42.050876,moto-03,PRONTA,2025-10-01T20:39:41Z
2025-10-01T17:39:44.856117,moto-02,PENDENTE,2025-10-01T20:39:44Z
2025-10-01T17:39:45.052332,moto-03,PRONTA,2025-10-01T20:39:44Z
2025-10-01T17:39:47.856173,moto-02,PRONTA,2025-10-01T20:39:47Z
2025-10-01T17:39:48.053533,moto-03,MANUTENCAO,2025-10-01T20:39:47Z
2025-10-01T17:39:50.856953,moto-02,PENDENTE,2025-10-01T20:39:50Z
2025-10-01T17:39:51.053908,moto-03,PRONTA,2025-10-01T20:39:50Z
2025-10-01T17:39:53.858649,moto-02,PENDENTE,2025-10-01T20:39:53Z
2025-10-01T17:39:54.097894,moto-03,PRONTA,2025-10-01T20:39:53Z
2025-10-01T17:39:56.855818,moto-02,MANUTENCAO,2025-10-01T20:39:56Z
2025-10-01T17:39:57.054215,moto-03,PENDENTE,2025-10-01T20:39:56Z
2025-10-01T17:39:59.859772,moto-02,PRONTA,2025-10-01T20:39:59Z
2025-10-01T17:40:00.057634,moto-03,PENDENTE,2025-10-01T20:39:59Z
2025-10-01T17:40:02.859897,moto-02,MANUTENCAO,2025-10-01T20:40:02Z
2025-10-01T17:40:03.058501,moto-03,PENDENTE,2025-10-01T20:40:02Z
2025-10-01T17:40:05.858614,moto-02,PRONTA,2025-10-01T20:40:05Z
2025-10-01T17:40:06.053835,moto-03,MANUTENCAO,2025-10-01T20:40:05Z
2025-10-01T17:40:08.859205,moto-02,PENDENTE,2025-10-01T20:40:08Z
2025-10-01T17:40:09.057371,moto-03,PENDENTE,2025-10-01T20:40:08Z
2025-10-01T17:40:11.861013,moto-02,PRONTA,2025-10-01T20:40:11Z
2025-10-01T17:40:12.056848,moto-03,PRONTA,2025-10-01T20:40:11Z
2025-10-01T17:40:13.877317,moto-02,PRONTA,2025-10-01T20:40:13Z
2025-10-01T17:40:13.877821,moto-03,PENDENTE,2025-10-01T20:40:13Z
2025-10-01T17:40:14.859334,moto-02,MANUTENCAO,2025-10-01T20:40:14Z
2025-10-01T17:40:15.055342,moto-03,PENDENTE,2025-10-01T20:40:14Z
2025-10-01T17:40:16.674071,moto-02,MANUTENCAO,2025-10-01T20:40:16Z
2025-10-01T17:40:16.878040,moto-03,PENDENTE,2025-10-01T20:40:16Z
2025-10-01T17:40:17.861555,moto-02,PRONTA,2025-10-01T20:40:17Z
2025-10-01T17:40:18.058239,moto-03,MANUTENCAO,2025-10-01T20:40:17Z
2025-10-01T17:40:19.673329,moto-02,PRONTA,2025-10-01T20:40:19Z
2025-10-01T17:40:19.875770,moto-03,MANUTENCAO,2025-10-01T20:40:19Z
2025-10-01T17:40:20.860282,moto-02,MANUTENCAO,2025-10-01T20:40:20Z
2025-10-01T17:40:21.057855,moto-03,PRONTA,2025-10-01T20:40:20Z
2025-10-01T17:40:22.675243,moto-02,MANUTENCAO,2025-10-01T20:40:22Z
2025-10-01T17:40:22.877387,moto-03,MANUTENCAO,2025-10-01T20:40:22Z
2025-10-01T17:40:23.860605,moto-02,MANUTENCAO,2025-10-01T20:40:23Z
2025-10-01T17:40:24.058578,moto-03,PENDENTE,2025-10-01T20:40:23Z
2025-10-01T17:40:25.677653,moto-02,PRONTA,2025-10-01T20:40:25Z
2025-10-01T17:40:25.880271,moto-03,PRONTA,2025-10-01T20:40:25Z
2025-10-01T17:40:26.862148,moto-02,MANUTENCAO,2025-10-01T20:40:26Z
2025-10-01T17:40:27.060523,moto-03,PENDENTE,2025-10-01T20:40:26Z
2025-10-01T17:40:28.675705,moto-02,MANUTENCAO,2025-10-01T20:40:28Z
2025-10-01T17:40:28.878909,moto-03,MANUTENCAO,2025-10-01T20:40:28Z
2025-10-01T17:40:29.861793,moto-02,PRONTA,2025-10-01T20:40:29Z
2025-10-01T17:40:30.057002,moto-03,MANUTENCAO,2025-10-01T20:40:29Z
2025-10-01T17:40:31.678336,moto-02,PENDENTE,2025-10-01T20:40:31Z
2025-10-01T17:40:31.881220,moto-03,PENDENTE,2025-10-01T20:40:31Z
2025-10-01T17:40:32.864483,moto-02,MANUTENCAO,2025-10-01T20:40:32Z
2025-10-01T17:40:33.059302,moto-03,PRONTA,2025-10-01T20:40:32Z
2025-10-01T17:40:34.676411,moto-02,PRONTA,2025-10-01T20:40:34Z
2025-10-01T17:40:34.880977,moto-03,PENDENTE,2025-10-01T20:40:34Z
2025-10-01T17:40:35.863838,moto-02,PRONTA,2025-10-01T20:40:35Z
2025-10-01T17:40:36.059786,moto-03,PENDENTE,2025-10-01T20:40:35Z
2025-10-01T17:40:38.863043,moto-02,PENDENTE,2025-10-01T20:40:38Z
2025-10-01T17:40:39.060108,moto-03,PENDENTE,2025-10-01T20:40:38Z
2025-10-01T17:40:41.863962,moto-02,MANUTENCAO,2025-10-01T20:40:41Z
2025-10-01T17:40:42.062054,moto-03,MANUTENCAO,2025-10-01T20:40:41Z
2025-10-01T17:40:42.670897,moto-02,MANUTENCAO,2025-10-01T20:40:42Z
2025-10-01T17:40:42.670897,moto-03,MANUTENCAO,2025-10-01T20:40:42Z
2025-10-01T17:40:44.863859,moto-02,MANUTENCAO,2025-10-01T20:40:44Z
2025-10-01T17:40:45.061750,moto-03,PRONTA,2025-10-01T20:40:44Z
2025-10-01T17:40:45.480206,moto-02,MANUTENCAO,2025-10-01T20:40:45Z
2025-10-01T17:40:45.672178,moto-03,PENDENTE,2025-10-01T20:40:45Z
2025-10-01T17:40:47.866239,moto-02,PRONTA,2025-10-01T20:40:47Z
2025-10-01T17:40:48.064396,moto-03,MANUTENCAO,2025-10-01T20:40:47Z
2025-10-01T17:40:48.477852,moto-02,PENDENTE,2025-10-01T20:40:48Z
2025-10-01T17:40:48.670778,moto-03,MANUTENCAO,2025-10-01T20:40:48Z
2025-10-01T17:40:50.866960,moto-02,MANUTENCAO,2025-10-01T20:40:50Z
2025-10-01T17:40:51.065394,moto-03,PENDENTE,2025-10-01T20:40:50Z
2025-10-01T17:40:51.479649,moto-02,PRONTA,2025-10-01T20:40:51Z
2025-10-01T17:40:51.670722,moto-03,PRONTA,2025-10-01T20:40:51Z
2025-10-01T17:40:53.866875,moto-02,PRONTA,2025-10-01T20:40:53Z
2025-10-01T17:40:54.109242,moto-03,PRONTA,2025-10-01T20:40:53Z
2025-10-01T17:40:54.481138,moto-02,MANUTENCAO,2025-10-01T20:40:54Z
2025-10-01T17:40:54.673451,moto-03,MANUTENCAO,2025-10-01T20:40:54Z
2025-10-01T17:40:56.870143,moto-02,PENDENTE,2025-10-01T20:40:56Z
2025-10-01T17:40:57.066480,moto-03,PENDENTE,2025-10-01T20:40:56Z
2025-10-01T17:40:57.479984,moto-02,MANUTENCAO,2025-10-01T20:40:57Z
2025-10-01T17:40:57.673908,moto-03,MANUTENCAO,2025-10-01T20:40:57Z
2025-10-01T17:40:59.867747,moto-02,MANUTENCAO,2025-10-01T20:40:59Z
2025-10-01T17:41:00.064870,moto-03,MANUTENCAO,2025-10-01T20:40:59Z
2025-10-01T17:41:01.942922,moto-02,MANUTENCAO,2025-10-01T20:41:01Z
2025-10-01T17:41:01.943701,moto-03,PRONTA,2025-10-01T20:41:01Z
2025-10-01T17:41:02.867869,moto-02,PENDENTE,2025-10-01T20:41:02Z
2025-10-01T17:41:03.066513,moto-03,MANUTENCAO,2025-10-01T20:41:02Z
2025-10-01T17:41:04.744753,moto-02,MANUTENCAO,2025-10-01T20:41:04Z
2025-10-01T17:41:04.939295,moto-03,PENDENTE,2025-10-01T20:41:04Z
2025-10-01T17:41:05.872484,moto-02,PRONTA,2025-10-01T20:41:05Z
2025-10-01T17:41:06.067953,moto-03,PENDENTE,2025-10-01T20:41:05Z
2025-10-01T17:41:07.745123,moto-02,PENDENTE,2025-10-01T20:41:07Z
2025-10-01T17:41:07.939944,moto-03,PENDENTE,2025-10-01T20:41:07Z
2025-10-01T17:41:08.872491,moto-02,PRONTA,2025-10-01T20:41:08Z
2025-10-01T17:41:09.069403,moto-03,PENDENTE,2025-10-01T20:41:08Z
2025-10-01T17:41:10.748452,moto-02,PENDENTE,2025-10-01T20:41:10Z
2025-10-01T17:41:10.944601,moto-03,PRONTA,2025-10-01T20:41:10Z
2025-10-01T17:41:11.871053,moto-02,PENDENTE,2025-10-01T20:41:11Z
2025-10-01T17:41:12.066223,moto-03,MANUTENCAO,2025-10-01T20:41:11Z
2025-10-01T17:41:13.746384,moto-02,PRONTA,2025-10-01T20:41:13Z
2025-10-01T17:41:13.943322,moto-03,PENDENTE,2025-10-01T20:41:13Z
2025-10-01T17:41:14.869862,moto-02,MANUTENCAO,2025-10-01T20:41:14Z
2025-10-01T17:41:15.067879,moto-03,PRONTA,2025-10-01T20:41:14Z
2025-10-01T17:41:16.746677,moto-02,PRONTA,2025-10-01T20:41:16Z
2025-10-01T17:41:16.944959,moto-03,PRONTA,2025-10-01T20:41:16Z
2025-10-01T17:41:17.873168,moto-02,PENDENTE,2025-10-01T20:41:17Z
2025-10-01T17:41:18.087596,moto-03,PENDENTE,2025-10-01T20:41:17Z
2025-10-01T17:41:19.748439,moto-02,PRONTA,2025-10-01T20:41:19Z
2025-10-01T17:41:19.944523,moto-03,PRONTA,2025-10-01T20:41:19Z
2025-10-01T17:41:20.872707,moto-02,MANUTENCAO,2025-10-01T20:41:20Z
2025-10-01T17:41:21.070309,moto-03,PENDENTE,2025-10-01T20:41:20Z
2025-10-01T17:41:22.751612,moto-02,PRONTA,2025-10-01T20:41:22Z
2025-10-01T17:41:22.949123,moto-03,PENDENTE,2025-10-01T20:41:22Z
2025-10-01T17:41:23.873736,moto-02,PRONTA,2025-10-01T20:41:23Z
2025-10-01T17:41:24.072307,moto-03,PENDENTE,2025-10-01T20:41:23Z
2025-10-01T17:41:25.750727,moto-02,MANUTENCAO,2025-10-01T20:41:25Z
2025-10-01T17:41:25.948176,moto-03,PENDENTE,2025-10-01T20:41:25Z
2025-10-01T17:41:26.872725,moto-02,MANUTENCAO,2025-10-01T20:41:26Z
2025-10-01T17:41:27.068685,moto-03,MANUTENCAO,2025-10-01T20:41:26Z
2025-10-01T17:41:28.752026,moto-02,MANUTENCAO,2025-10-01T20:41:28Z
2025-10-01T17:41:28.949934,moto-03,PRONTA,2025-10-01T20:41:28Z
2025-10-01T17:41:29.872927,moto-02,MANUTENCAO,2025-10-01T20:41:29Z
2025-10-01T17:41:30.069727,moto-03,MANUTENCAO,2025-10-01T20:41:29Z
2025-10-01T17:41:31.753020,moto-02,MANUTENCAO,2025-10-01T20:41:31Z
2025-10-01T17:41:31.951299,moto-03,PENDENTE,2025-10-01T20:41:31Z
2025-10-01T17:41:32.873351,moto-02,PENDENTE,2025-10-01T20:41:32Z
2025-10-01T17:41:33.070623,moto-03,PENDENTE,2025-10-01T20:41:32Z
2025-10-01T17:41:34.753231,moto-02,MANUTENCAO,2025-10-01T20:41:34Z
2025-10-01T17:41:34.948263,moto-03,MANUTENCAO,2025-10-01T20:41:34Z
2025-10-01T17:41:35.875970,moto-02,PENDENTE,2025-10-01T20:41:35Z
2025-10-01T17:41:36.072967,moto-03,PRONTA,2025-10-01T20:41:35Z
2025-10-01T17:41:37.751946,moto-02,MANUTENCAO,2025-10-01T20:41:37Z
2025-10-01T17:41:37.952055,moto-03,MANUTENCAO,2025-10-01T20:41:37Z
2025-10-01T17:41:38.874853,moto-02,MANUTENCAO,2025-10-01T20:41:38Z
2025-10-01T17:41:39.073487,moto-03,MANUTENCAO,2025-10-01T20:41:38Z
2025-10-01T17:41:40.755639,moto-02,MANUTENCAO,2025-10-01T20:41:40Z
2025-10-01T17:41:40.950925,moto-03,MANUTENCAO,2025-10-01T20:41:40Z
2025-10-01T17:41:41.875642,moto-02,PRONTA,2025-10-01T20:41:41Z
2025-10-01T17:41:42.074536,moto-03,PRONTA,2025-10-01T20:41:41Z
2025-10-01T17:41:43.754259,moto-02,PRONTA,2025-10-01T20:41:43Z
2025-10-01T17:41:43.952244,moto-03,PENDENTE,2025-10-01T20:41:43Z
2025-10-01T17:41:44.875735,moto-02,MANUTENCAO,2025-10-01T20:41:44Z
2025-10-01T17:41:45.070932,moto-03,PENDENTE,2025-10-01T20:41:44Z
2025-10-01T17:41:46.755634,moto-02,PENDENTE,2025-10-01T20:41:46Z
2025-10-01T17:41:46.953280,moto-03,MANUTENCAO,2025-10-01T20:41:46Z
2025-10-01T17:41:47.878505,moto-02,PENDENTE,2025-10-01T20:41:47Z
2025-10-01T17:41:48.077070,moto-03,PENDENTE,2025-10-01T20:41:47Z
2025-10-01T17:41:49.753986,moto-02,MANUTENCAO,2025-10-01T20:41:49Z
2025-10-01T17:41:49.949939,moto-03,MANUTENCAO,2025-10-01T20:41:49Z
2025-10-01T17:41:50.876261,moto-02,PENDENTE,2025-10-01T20:41:50Z
2025-10-01T17:41:51.074662,moto-03,PENDENTE,2025-10-01T20:41:50Z
2025-10-01T17:41:52.755694,moto-02,MANUTENCAO,2025-10-01T20:41:52Z
2025-10-01T17:41:52.953151,moto-03,PENDENTE,2025-10-01T20:41:52Z
2025-10-01T17:41:53.881235,moto-02,MANUTENCAO,2025-10-01T20:41:53Z
2025-10-01T17:41:54.119542,moto-03,PRONTA,2025-10-01T20:41:53Z
2025-10-01T17:41:55.761371,moto-02,MANUTENCAO,2025-10-01T20:41:55Z
2025-10-01T17:41:55.957930,moto-03,PENDENTE,2025-10-01T20:41:55Z
2025-10-01T17:41:56.879174,moto-02,PENDENTE,2025-10-01T20:41:56Z
2025-10-01T17:41:57.076603,moto-03,PRONTA,2025-10-01T20:41:56Z
2025-10-01T17:41:58.757819,moto-02,MANUTENCAO,2025-10-01T20:41:58Z
2025-10-01T17:41:58.952579,moto-03,PENDENTE,2025-10-01T20:41:58Z
2025-10-01T17:41:59.879460,moto-02,PENDENTE,2025-10-01T20:41:59Z
2025-10-01T17:42:00.077730,moto-03,PENDENTE,2025-10-01T20:41:59Z
2025-10-01T17:42:01.755164,moto-02,PENDENTE,2025-10-01T20:42:01Z
2025-10-01T17:42:01.950456,moto-03,PENDENTE,2025-10-01T20:42:01Z
2025-10-01T17:42:02.882564,moto-02,PENDENTE,2025-10-01T20:42:02Z
2025-10-01T17:42:03.083855,moto-03,PRONTA,2025-10-01T20:42:02Z
2025-10-01T17:42:04.755856,moto-02,MANUTENCAO,2025-10-01T20:42:04Z
2025-10-01T17:42:04.992352,moto-03,PENDENTE,2025-10-01T20:42:04Z
2025-10-01T17:42:05.880473,moto-02,PRONTA,2025-10-01T20:42:05Z
2025-10-01T17:42:06.076762,moto-03,PENDENTE,2025-10-01T20:42:05Z
2025-10-01T17:42:07.757802,moto-02,PENDENTE,2025-10-01T20:42:07Z
2025-10-01T17:42:07.956011,moto-03,PENDENTE,2025-10-01T20:42:07Z
2025-10-01T17:42:08.878799,moto-02,PENDENTE,2025-10-01T20:42:08Z
2025-10-01T17:42:09.073238,moto-03,MANUTENCAO,2025-10-01T20:42:08Z
2025-10-01T17:42:11.880877,moto-02,MANUTENCAO,2025-10-01T20:42:11Z
2025-10-01T17:42:12.076950,moto-03,PENDENTE,2025-10-01T20:42:11Z
2025-10-01T17:42:14.879680,moto-02,PRONTA,2025-10-01T20:42:14Z
2025-10-01T17:42:15.077951,moto-03,PRONTA,2025-10-01T20:42:14Z
2025-10-01T17:42:17.882019,moto-02,PENDENTE,2025-10-01T20:42:17Z
2025-10-01T17:42:18.076816,moto-03,PRONTA,2025-10-01T20:42:17Z
2025-10-01T17:42:18.975139,moto-03,MANUTENCAO,2025-10-01T20:42:12Z
2025-10-01T17:42:18.975644,moto-03,PENDENTE,2025-10-01T20:42:15Z
2025-10-01T17:42:18.976149,moto-03,PENDENTE,2025-10-01T20:42:18Z
2025-10-01T17:42:18.976149,moto-02,MANUTENCAO,2025-10-01T20:42:12Z
2025-10-01T17:42:18.976650,moto-02,PRONTA,2025-10-01T20:42:15Z
2025-10-01T17:42:18.976650,moto-02,PRONTA,2025-10-01T20:42:18Z
2025-10-01T17:42:20.882588,moto-02,MANUTENCAO,2025-10-01T20:42:20Z
2025-10-01T17:42:21.080042,moto-03,PRONTA,2025-10-01T20:42:20Z
2025-10-01T17:42:21.327477,moto-02,MANUTENCAO,2025-10-01T20:42:21Z
2025-10-01T17:42:21.522140,moto-03,PENDENTE,2025-10-01T20:42:21Z
2025-10-01T17:42:23.884792,moto-02,MANUTENCAO,2025-10-01T20:42:23Z
2025-10-01T17:42:24.080376,moto-03,PRONTA,2025-10-01T20:42:23Z
2025-10-01T17:42:24.328064,moto-02,PENDENTE,2025-10-01T20:42:24Z
2025-10-01T17:42:24.523224,moto-03,PENDENTE,2025-10-01T20:42:24Z
2025-10-01T17:42:26.882417,moto-02,MANUTENCAO,2025-10-01T20:42:26Z
2025-10-01T17:42:27.079455,moto-03,MANUTENCAO,2025-10-01T20:42:26Z
2025-10-01T17:42:27.329188,moto-02,PRONTA,2025-10-01T20:42:27Z
2025-10-01T17:42:27.524092,moto-03,MANUTENCAO,2025-10-01T20:42:27Z
2025-10-01T17:42:29.885365,moto-02,PRONTA,2025-10-01T20:42:29Z
2025-10-01T17:42:30.080229,moto-03,MANUTENCAO,2025-10-01T20:42:29Z
2025-10-01T17:42:30.330991,moto-02,MANUTENCAO,2025-10-01T20:42:30Z
2025-10-01T17:42:30.526154,moto-03,MANUTENCAO,2025-10-01T20:42:30Z
2025-10-01T17:42:32.804415,moto-01,PENDENTE,2025-10-01T20:43:30Z
2025-10-01T17:42:32.887534,moto-02,PENDENTE,2025-10-01T20:42:32Z
2025-10-01T17:42:33.085416,moto-03,PENDENTE,2025-10-01T20:42:32Z
2025-10-01T17:42:33.330655,moto-02,PRONTA,2025-10-01T20:42:33Z
2025-10-01T17:42:33.517707,moto-01,PRONTA,2025-10-01T20:43:31Z
2025-10-01T17:42:33.525717,moto-03,PRONTA,2025-10-01T20:42:33Z
2025-10-01T17:42:35.419112,moto-01,PENDENTE,2025-10-01T20:43:33Z
2025-10-01T17:42:35.885950,moto-02,PRONTA,2025-10-01T20:42:35Z
2025-10-01T17:42:36.085077,moto-03,PRONTA,2025-10-01T20:42:35Z
2025-10-01T17:42:36.327916,moto-02,PENDENTE,2025-10-01T20:42:36Z
2025-10-01T17:42:36.522382,moto-03,PRONTA,2025-10-01T20:42:36Z
2025-10-01T17:42:38.888000,moto-02,PRONTA,2025-10-01T20:42:38Z
2025-10-01T17:42:39.085790,moto-03,PENDENTE,2025-10-01T20:42:38Z
2025-10-01T17:42:39.330015,moto-02,PRONTA,2025-10-01T20:42:39Z
2025-10-01T17:42:39.528191,moto-03,PRONTA,2025-10-01T20:42:39Z
2025-10-01T17:42:41.728984,moto-01,MANUTENCAO,2025-10-01T20:43:39Z
2025-10-01T17:42:41.889054,moto-02,PRONTA,2025-10-01T20:42:41Z
2025-10-01T17:42:42.087310,moto-03,PRONTA,2025-10-01T20:42:41Z
2025-10-01T17:42:42.330557,moto-02,PENDENTE,2025-10-01T20:42:42Z
2025-10-01T17:42:42.526291,moto-03,PRONTA,2025-10-01T20:42:42Z
2025-10-01T17:42:44.704097,moto-01,PENDENTE,2025-10-01T20:43:42Z
2025-10-01T17:42:44.886426,moto-02,PENDENTE,2025-10-01T20:42:44Z
2025-10-01T17:42:45.081643,moto-03,PENDENTE,2025-10-01T20:42:44Z
2025-10-01T17:42:45.331250,moto-02,PRONTA,2025-10-01T20:42:45Z
2025-10-01T17:42:45.529417,moto-03,MANUTENCAO,2025-10-01T20:42:45Z
2025-10-01T17:42:47.886905,moto-02,PENDENTE,2025-10-01T20:42:47Z
2025-10-01T17:42:48.085541,moto-03,MANUTENCAO,2025-10-01T20:42:47Z
2025-10-01T17:42:48.139664,moto-01,PRONTA,2025-10-01T20:43:45Z
2025-10-01T17:42:48.333424,moto-02,PENDENTE,2025-10-01T20:42:48Z
2025-10-01T17:42:48.531886,moto-03,PRONTA,2025-10-01T20:42:48Z
2025-10-01T17:42:50.251704,moto-01,PENDENTE,2025-10-01T20:43:48Z
2025-10-01T17:42:50.887233,moto-02,PRONTA,2025-10-01T20:42:50Z
2025-10-01T17:42:51.085601,moto-03,PRONTA,2025-10-01T20:42:50Z
2025-10-01T17:42:51.333853,moto-02,PENDENTE,2025-10-01T20:42:51Z
2025-10-01T17:42:51.531744,moto-03,PRONTA,2025-10-01T20:42:51Z
2025-10-01T17:42:53.888907,moto-02,PENDENTE,2025-10-01T20:42:53Z
2025-10-01T17:42:54.128216,moto-03,PENDENTE,2025-10-01T20:42:53Z
2025-10-01T17:42:54.334894,moto-02,PENDENTE,2025-10-01T20:42:54Z
2025-10-01T17:42:54.533163,moto-03,MANUTENCAO,2025-10-01T20:42:54Z
2025-10-01T17:42:56.889358,moto-02,PRONTA,2025-10-01T20:42:56Z
2025-10-01T17:42:57.087378,moto-03,PRONTA,2025-10-01T20:42:56Z
2025-10-01T17:42:57.335580,moto-02,PENDENTE,2025-10-01T20:42:57Z
2025-10-01T17:42:57.533949,moto-03,PENDENTE,2025-10-01T20:42:57Z
2025-10-01T17:42:59.890798,moto-02,PENDENTE,2025-10-01T20:42:59Z
2025-10-01T17:43:00.087209,moto-03,MANUTENCAO,2025-10-01T20:42:59Z
2025-10-01T17:43:00.335051,moto-02,PENDENTE,2025-10-01T20:43:00Z
